tree	branch	segment	file	len	dbh
T22	C	2	medial	39.845	0.388338061
T22	C	2	medial	36.167	0.388338061
T22	C	2	medial	37.6995	0.388338061
T22	C	2	medial	44.749	0.388338061
T22	C	2	medial	44.749	0.388338061
T22	C	2	medial	41.071	0.388338061
T22	C	2	medial	39.845	0.388338061
T22	C	2	medial	52.4115	0.388338061
T22	C	2	medial	40.1515	0.388338061
T22	C	2	medial	39.5385	0.388338061
T22	C	2	marginal	30.65	0.388338061
T22	C	2	marginal	38.3125	0.388338061
T22	C	2	marginal	35.8605	0.388338061
T22	C	2	marginal	40.1515	0.388338061
T22	D	1	marginal	28.5045	0.388338061
T22	D	1	marginal	31.5695	0.388338061
T22	D	1	marginal	34.0215	0.388338061
T22	D	1	marginal	28.5045	0.388338061
T22	D	2	medial	44.4425	0.388338061
T22	D	2	medial	38.619	0.388338061
T22	D	2	medial	35.554	0.388338061
T22	D	2	medial	31.263	0.388338061
T22	D	2	medial	30.65	0.388338061
T22	D	2	medial	32.1825	0.388338061
T22	D	2	medial	35.554	0.388338061
T22	D	2	medial	33.715	0.388338061
T22	D	2	medial	38.006	0.388338061
T22	D	2	medial	30.9565	0.388338061
T22	D	2	marginal	25.4395	0.388338061
T22	D	2	marginal	25.746	0.388338061
T22	D	2	marginal	24.52	0.388338061
T22	D	2	marginal	27.585	0.388338061
T22	D	3	medial	42.297	0.388338061
T22	D	3	medial	37.393	0.388338061
T22	D	3	medial	36.78	0.388338061
T22	D	3	medial	40.1515	0.388338061
T22	D	3	medial	37.0865	0.388338061
T22	D	3	medial	37.6995	0.388338061
T22	D	3	medial	33.4085	0.388338061
T22	D	3	medial	36.4735	0.388338061
T22	D	3	medial	38.006	0.388338061
T22	D	3	medial	39.232	0.388338061
T22	D	3	marginal	30.037	0.388338061
T22	D	3	marginal	21.455	0.388338061
T22	D	3	marginal	28.811	0.388338061
T22	D	3	marginal	28.5045	0.388338061
T23	A	2	medial	39.5385	0.496563422
T23	A	2	medial	27.585	0.496563422
T23	A	2	medial	34.6345	0.496563422
T23	A	2	medial	33.4085	0.496563422
T23	A	2	medial	38.3125	0.496563422
T23	A	2	medial	34.941	0.496563422
T23	A	2	medial	27.2785	0.496563422
T23	A	2	medial	38.619	0.496563422
T23	A	2	medial	35.8605	0.496563422
T23	A	2	medial	37.0865	0.496563422
T23	A	2	marginal	30.65	0.496563422
T23	A	2	marginal	32.489	0.496563422
T23	A	2	marginal	31.5695	0.496563422
T23	A	2	marginal	30.037	0.496563422
T23	A	3	medial	32.1825	0.496563422
T23	A	3	medial	38.9255	0.496563422
T23	A	3	medial	38.3125	0.496563422
T23	A	3	medial	35.554	0.496563422
T23	A	3	medial	29.424	0.496563422
T23	A	3	medial	39.5385	0.496563422
T23	A	3	medial	38.619	0.496563422
T23	A	3	medial	34.328	0.496563422
T23	A	3	medial	39.5385	0.496563422
T23	A	3	medial	30.037	0.496563422
T23	A	3	marginal	28.811	0.496563422
T23	A	3	marginal	35.8605	0.496563422
T23	A	3	marginal	32.489	0.496563422
T23	A	3	marginal	31.876	0.496563422
T23	B	1	medial	32.7955	0.496563422
T23	B	1	medial	38.9255	0.496563422
T23	B	1	medial	33.715	0.496563422
T23	B	1	medial	39.5385	0.496563422
T23	B	1	medial	34.6345	0.496563422
T23	B	1	medial	40.458	0.496563422
T23	B	1	medial	38.3125	0.496563422
T23	B	1	medial	37.6995	0.496563422
T23	B	1	medial	37.0865	0.496563422
T23	B	1	medial	42.6035	0.496563422
T23	B	1	marginal	29.424	0.496563422
T23	B	1	marginal	23.907	0.496563422
T23	B	1	marginal	26.972	0.496563422
T23	B	1	marginal	30.037	0.496563422
T23	B	2	medial	36.167	0.496563422
T23	B	2	medial	36.78	0.496563422
T23	B	2	medial	38.3125	0.496563422
T23	B	2	medial	38.619	0.496563422
T23	B	2	medial	34.941	0.496563422
T23	B	2	medial	35.8605	0.496563422
T23	B	2	medial	30.65	0.496563422
T23	B	2	medial	31.876	0.496563422
T23	B	2	medial	39.5385	0.496563422
T23	B	2	medial	34.0215	0.496563422
T23	B	2	marginal	30.65	0.496563422
T23	B	2	marginal	31.876	0.496563422
T23	B	2	marginal	32.489	0.496563422
T23	B	2	marginal	26.6655	0.496563422
T23	B	3	medial	31.263	0.496563422
T23	B	3	medial	33.715	0.496563422
T23	B	3	medial	34.941	0.496563422
T23	B	3	medial	45.0555	0.496563422
T23	B	3	medial	30.65	0.496563422
T23	B	3	medial	44.749	0.496563422
T23	B	3	medial	39.232	0.496563422
T23	B	3	medial	31.876	0.496563422
T23	B	3	medial	38.619	0.496563422
T23	B	3	medial	34.328	0.496563422
T23	B	3	marginal	30.037	0.496563422
T23	B	3	marginal	28.811	0.496563422
T23	B	3	marginal	30.037	0.496563422
T23	B	3	marginal	27.585	0.496563422
T23	C	1	medial	37.6995	0.496563422
T23	C	1	medial	41.9905	0.496563422
T23	C	1	medial	40.458	0.496563422
T23	C	1	medial	47.201	0.496563422
T23	C	1	medial	40.7645	0.496563422
T23	C	1	medial	41.071	0.496563422
T23	C	1	medial	42.91	0.496563422
T23	C	1	medial	42.6035	0.496563422
T23	C	1	medial	44.136	0.496563422
T23	C	1	medial	37.6995	0.496563422
T23	C	1	marginal	34.328	0.496563422
T23	C	1	marginal	38.006	0.496563422
T23	C	1	marginal	35.8605	0.496563422
T23	C	1	marginal	37.6995	0.496563422
T23	C	2	medial	41.684	0.496563422
T23	C	2	medial	37.6995	0.496563422
T23	C	2	medial	47.5075	0.496563422
T23	C	2	medial	42.91	0.496563422
T23	C	2	medial	37.393	0.496563422
T23	C	2	medial	38.3125	0.496563422
T23	C	2	medial	33.4085	0.496563422
T23	C	2	medial	38.006	0.496563422
T23	C	2	medial	36.4735	0.496563422
T23	C	2	medial	41.071	0.496563422
T23	C	2	marginal	26.0525	0.496563422
T23	C	2	marginal	28.811	0.496563422
T23	C	2	marginal	25.746	0.496563422
T23	C	2	marginal	31.5695	0.496563422
T23	D	1	medial	42.91	0.496563422
T23	D	1	medial	34.6345	0.496563422
T23	D	1	medial	43.2165	0.496563422
T23	D	1	medial	45.6685	0.496563422
T23	D	1	medial	33.715	0.496563422
T23	D	1	medial	35.2475	0.496563422
T23	D	1	medial	34.328	0.496563422
T23	D	1	medial	34.0215	0.496563422
T23	D	1	medial	42.91	0.496563422
T23	D	1	medial	26.972	0.496563422
T23	D	1	marginal	42.6035	0.496563422
T23	D	1	marginal	32.1825	0.496563422
T23	D	1	marginal	34.941	0.496563422
T23	D	1	marginal	32.7955	0.496563422
T24	A	1	medial	33.715	0.366056369
T24	A	1	medial	43.2165	0.366056369
T24	A	1	medial	36.167	0.366056369
T24	A	1	medial	43.2165	0.366056369
T24	A	1	medial	40.458	0.366056369
T24	A	1	medial	34.328	0.366056369
T24	A	1	medial	39.845	0.366056369
T24	A	1	medial	42.6035	0.366056369
T24	A	1	medial	40.458	0.366056369
T24	A	1	medial	32.7955	0.366056369
T24	A	1	marginal	33.102	0.366056369
T24	A	1	marginal	33.102	0.366056369
T24	A	1	marginal	32.7955	0.366056369
T24	A	1	marginal	29.7305	0.366056369
T24	A	2	medial	43.523	0.366056369
T24	A	2	medial	35.2475	0.366056369
T24	A	2	medial	35.2475	0.366056369
T24	A	2	medial	35.8605	0.366056369
T24	A	2	medial	36.167	0.366056369
T24	A	2	medial	42.297	0.366056369
T24	A	2	medial	31.876	0.366056369
T24	A	2	medial	36.167	0.366056369
T24	A	2	medial	36.167	0.366056369
T24	A	2	medial	34.941	0.366056369
T24	A	2	marginal	26.0525	0.366056369
T24	A	2	marginal	24.2135	0.366056369
T24	A	2	marginal	30.3435	0.366056369
T24	A	3	medial	38.006	0.366056369
T24	A	3	medial	33.4085	0.366056369
T24	A	3	medial	45.0555	0.366056369
T24	A	3	medial	38.619	0.366056369
T24	A	3	medial	39.5385	0.366056369
T24	A	3	medial	35.8605	0.366056369
T24	A	3	medial	41.071	0.366056369
T24	A	3	medial	40.1515	0.366056369
T24	A	3	medial	45.362	0.366056369
T24	A	3	medial	43.523	0.366056369
T24	A	3	marginal	38.006	0.366056369
T24	A	3	marginal	33.4085	0.366056369
T24	A	3	marginal	36.78	0.366056369
T24	A	3	marginal	38.3125	0.366056369
T24	B	1	medial	43.8295	0.366056369
T24	B	1	medial	37.0865	0.366056369
T24	B	1	medial	44.136	0.366056369
T24	B	1	medial	46.588	0.366056369
T24	B	1	medial	42.6035	0.366056369
T24	B	1	medial	52.105	0.366056369
T24	B	1	medial	42.297	0.366056369
T24	B	1	medial	35.8605	0.366056369
T24	B	1	medial	49.9595	0.366056369
T24	B	1	medial	49.04	0.366056369
T24	B	1	marginal	32.1825	0.366056369
T24	B	1	marginal	34.941	0.366056369
T24	B	1	marginal	27.585	0.366056369
T24	B	1	marginal	34.0215	0.366056369
T24	B	2	medial	38.9255	0.366056369
T24	B	2	medial	39.5385	0.366056369
T24	B	2	medial	44.749	0.366056369
T24	B	2	medial	46.8945	0.366056369
T24	B	2	medial	41.684	0.366056369
T24	B	2	medial	41.071	0.366056369
T24	B	2	medial	39.845	0.366056369
T24	B	2	medial	40.1515	0.366056369
T24	B	2	medial	39.5385	0.366056369
T24	B	2	medial	37.6995	0.366056369
T24	B	2	marginal	31.263	0.366056369
T24	B	2	marginal	32.1825	0.366056369
T24	B	2	marginal	28.811	0.366056369
T24	B	2	marginal	25.4395	0.366056369
T24	B	3	medial	38.619	0.366056369
T24	B	3	medial	41.071	0.366056369
T24	B	3	medial	45.975	0.366056369
T24	B	3	medial	45.975	0.366056369
T24	B	3	medial	44.136	0.366056369
T24	B	3	medial	42.91	0.366056369
T24	B	3	medial	52.718	0.366056369
T24	B	3	medial	39.232	0.366056369
T24	B	3	medial	52.105	0.366056369
T24	B	3	medial	41.684	0.366056369
T24	B	3	marginal	31.876	0.366056369
T24	B	3	marginal	28.811	0.366056369
T24	B	3	marginal	31.263	0.366056369
T24	B	3	marginal	32.489	0.366056369
T24	C	1	medial	42.297	0.366056369
T24	C	1	medial	38.006	0.366056369
T24	C	1	medial	40.7645	0.366056369
T24	C	1	medial	38.3125	0.366056369
T24	C	1	medial	36.78	0.366056369
T24	C	1	medial	38.619	0.366056369
T24	C	1	medial	40.458	0.366056369
T24	C	1	medial	35.8605	0.366056369
T24	C	1	medial	41.071	0.366056369
T24	C	1	medial	42.91	0.366056369
T24	C	1	marginal	30.037	0.366056369
T24	C	1	marginal	33.715	0.366056369
T24	C	1	marginal	32.1825	0.366056369
T24	C	1	marginal	31.876	0.366056369
T24	C	2	medial	39.5385	0.366056369
T24	C	2	medial	43.523	0.366056369
T24	C	2	medial	48.427	0.366056369
T24	C	2	medial	44.749	0.366056369
T24	C	2	medial	48.1205	0.366056369
T24	C	2	medial	34.941	0.366056369
T24	C	2	medial	39.845	0.366056369
T24	C	2	medial	39.232	0.366056369
T24	C	2	medial	40.1515	0.366056369
T24	C	2	medial	52.4115	0.366056369
T24	C	3	medial	39.845	0.366056369
T24	C	3	medial	41.9905	0.366056369
T24	C	3	medial	45.6685	0.366056369
T24	C	3	medial	36.167	0.366056369
T24	C	3	medial	38.9255	0.366056369
T24	C	3	medial	47.201	0.366056369
T24	C	3	medial	43.523	0.366056369
T24	C	3	medial	35.554	0.366056369
T24	C	3	medial	35.8605	0.366056369
T24	C	3	medial	39.845	0.366056369
T24	C	3	marginal	30.3435	0.366056369
T24	C	3	marginal	27.2785	0.366056369
T24	C	3	marginal	31.263	0.366056369
T24	C	3	marginal	25.746	0.366056369
T27	A	1	medial	36.167	0.413802852
T27	A	1	medial	30.3435	0.413802852
T27	A	1	medial	38.9255	0.413802852
T27	A	1	medial	25.746	0.413802852
T27	A	1	medial	31.263	0.413802852
T27	A	1	medial	37.393	0.413802852
T27	A	1	medial	36.78	0.413802852
T27	A	1	medial	36.4735	0.413802852
T27	A	1	medial	36.78	0.413802852
T27	A	1	medial	27.2785	0.413802852
T27	A	1	marginal	27.585	0.413802852
T27	A	1	marginal	24.2135	0.413802852
T27	A	2	medial	30.65	0.413802852
T27	A	2	medial	32.489	0.413802852
T27	A	2	medial	34.6345	0.413802852
T27	A	2	medial	35.8605	0.413802852
T27	A	2	medial	33.102	0.413802852
T27	A	2	medial	32.7955	0.413802852
T27	A	2	medial	33.4085	0.413802852
T27	A	2	medial	39.232	0.413802852
T27	A	2	medial	32.489	0.413802852
T27	A	2	medial	34.6345	0.413802852
T27	A	2	marginal	30.9565	0.413802852
T27	A	2	marginal	30.3435	0.413802852
T27	A	2	marginal	21.455	0.413802852
T27	A	2	marginal	25.4395	0.413802852
T27	A	3	medial	41.071	0.413802852
T27	A	3	medial	34.328	0.413802852
T27	A	3	medial	38.619	0.413802852
T27	A	3	medial	33.715	0.413802852
T27	A	3	medial	42.297	0.413802852
T27	A	3	medial	37.6995	0.413802852
T27	A	3	medial	31.263	0.413802852
T27	A	3	medial	33.4085	0.413802852
T27	A	3	medial	30.3435	0.413802852
T27	A	3	medial	32.489	0.413802852
T27	A	3	marginal	31.263	0.413802852
T27	A	3	marginal	30.65	0.413802852
T27	A	3	marginal	29.424	0.413802852
T27	A	3	marginal	30.9565	0.413802852
T27	B	1	medial	43.2165	0.413802852
T27	B	1	medial	45.362	0.413802852
T27	B	1	medial	31.876	0.413802852
T27	B	1	medial	38.006	0.413802852
T27	B	1	medial	39.845	0.413802852
T27	B	1	medial	41.684	0.413802852
T27	B	1	medial	42.297	0.413802852
T27	B	1	medial	38.619	0.413802852
T27	B	1	medial	34.941	0.413802852
T27	B	1	medial	51.7985	0.413802852
T27	B	1	marginal	29.1175	0.413802852
T27	B	1	marginal	25.746	0.413802852
T27	B	1	marginal	26.0525	0.413802852
T27	B	1	marginal	28.5045	0.413802852
T27	B	2	medial	41.071	0.413802852
T27	B	2	medial	31.876	0.413802852
T27	B	2	medial	27.2785	0.413802852
T27	B	2	medial	30.9565	0.413802852
T27	B	2	medial	29.1175	0.413802852
T27	B	2	medial	36.78	0.413802852
T27	B	2	medial	34.328	0.413802852
T27	B	2	medial	32.0599	0.413802852
T27	B	2	medial	26.6655	0.413802852
T27	B	2	medial	30.65	0.413802852
T27	B	2	marginal	19.616	0.413802852
T27	B	2	marginal	18.0835	0.413802852
T27	B	2	marginal	23.6005	0.413802852
T27	B	2	marginal	23.294	0.413802852
T27	B	3	medial	38.619	0.413802852
T27	B	3	medial	38.9255	0.413802852
T27	B	3	medial	42.6035	0.413802852
T27	B	3	medial	45.0555	0.413802852
T27	B	3	medial	45.6685	0.413802852
T27	B	3	medial	33.715	0.413802852
T27	B	3	medial	43.8295	0.413802852
T27	B	3	medial	44.136	0.413802852
T27	B	3	medial	33.715	0.413802852
T27	B	3	medial	36.167	0.413802852
T27	B	3	marginal	28.811	0.413802852
T27	B	3	marginal	24.8265	0.413802852
T27	B	3	marginal	29.7305	0.413802852
T27	B	3	marginal	32.7955	0.413802852
T27	C	3	medial	37.0865	0.413802852
T27	C	3	medial	36.78	0.413802852
T27	C	3	medial	33.715	0.413802852
T27	C	3	medial	34.0215	0.413802852
T27	C	3	medial	37.393	0.413802852
T27	C	3	medial	38.006	0.413802852
T27	C	3	medial	38.3125	0.413802852
T27	C	3	medial	33.102	0.413802852
T27	C	3	medial	39.5385	0.413802852
T27	C	3	medial	41.9905	0.413802852
T27	C	3	marginal	26.972	0.413802852
T27	C	3	marginal	25.133	0.413802852
T27	C	3	marginal	25.4395	0.413802852
T27	C	3	marginal	20.842	0.413802852
T27	D	2	medial	28.198	0.413802852
T27	D	2	medial	26.359	0.413802852
T27	D	2	medial	26.972	0.413802852
T27	D	2	medial	24.8265	0.413802852
T27	D	2	marginal	28.811	0.413802852
T27	D	2	marginal	22.3745	0.413802852
T27	D	2	marginal	30.3435	0.413802852
T27	D	2	marginal	24.52	0.413802852
T27	D	3	medial	34.6345	0.413802852
T27	D	3	medial	35.8605	0.413802852
T27	D	3	medial	25.4395	0.413802852
T27	D	3	medial	33.102	0.413802852
T27	D	3	medial	33.715	0.413802852
T27	D	3	medial	39.232	0.413802852
T27	D	3	medial	24.8265	0.413802852
T27	D	3	medial	26.0525	0.413802852
T27	D	3	medial	30.3435	0.413802852
T27	D	3	medial	27.585	0.413802852
T27	D	3	marginal	30.3435	0.413802852
T27	D	3	marginal	28.5045	0.413802852
T27	D	3	marginal	26.359	0.413802852
T27	D	3	marginal	26.0525	0.413802852
T2	A	2	medial	47.5075	0.493380324
T2	A	2	medial	40.7645	0.493380324
T2	A	2	medial	36.167	0.493380324
T2	A	2	medial	40.458	0.493380324
T2	A	2	medial	45.975	0.493380324
T2	A	2	medial	44.136	0.493380324
T2	A	2	medial	37.393	0.493380324
T2	A	2	medial	46.588	0.493380324
T2	A	2	medial	41.3775	0.493380324
T2	A	2	medial	37.6995	0.493380324
T2	A	2	marginal	23.907	0.493380324
T2	A	2	marginal	31.5695	0.493380324
T2	A	2	marginal	30.3435	0.493380324
T2	A	2	marginal	31.263	0.493380324
T2	A	3	medial	40.458	0.493380324
T2	A	3	medial	38.619	0.493380324
T2	A	3	medial	38.3125	0.493380324
T2	A	3	medial	36.167	0.493380324
T2	A	3	medial	45.0555	0.493380324
T2	A	3	medial	39.232	0.493380324
T2	A	3	medial	38.006	0.493380324
T2	A	3	medial	43.8295	0.493380324
T2	A	3	medial	44.136	0.493380324
T2	A	3	medial	39.845	0.493380324
T2	A	3	marginal	33.4085	0.493380324
T2	A	3	marginal	31.263	0.493380324
T2	A	3	marginal	32.489	0.493380324
T2	A	3	marginal	34.6345	0.493380324
T2	B	1	medial	30.037	0.493380324
T2	B	1	medial	36.78	0.493380324
T2	B	1	medial	40.458	0.493380324
T2	B	1	medial	26.972	0.493380324
T2	B	1	medial	32.489	0.493380324
T2	B	1	medial	32.489	0.493380324
T2	B	1	medial	31.876	0.493380324
T2	B	1	medial	30.65	0.493380324
T2	B	1	medial	31.263	0.493380324
T2	B	1	medial	37.393	0.493380324
T2	B	1	marginal	29.424	0.493380324
T2	B	1	marginal	30.037	0.493380324
T2	B	1	marginal	25.746	0.493380324
T2	B	1	marginal	29.1175	0.493380324
T2	C	1	medial	42.91	0.493380324
T2	C	1	medial	44.4425	0.493380324
T2	C	1	medial	45.6685	0.493380324
T2	C	1	medial	42.6035	0.493380324
T2	C	1	medial	48.1205	0.493380324
T2	C	1	medial	45.975	0.493380324
T2	C	1	medial	41.9905	0.493380324
T2	C	1	medial	40.7645	0.493380324
T2	C	1	medial	39.5385	0.493380324
T2	C	1	medial	36.78	0.493380324
T2	C	1	marginal	33.715	0.493380324
T2	C	1	marginal	31.876	0.493380324
T2	C	1	marginal	32.1825	0.493380324
T2	C	1	marginal	31.263	0.493380324
T2	C	2	medial	53.0245	0.493380324
T2	C	2	medial	37.0865	0.493380324
T2	C	2	medial	44.136	0.493380324
T2	C	2	medial	40.458	0.493380324
T2	C	2	medial	50.5725	0.493380324
T2	C	2	medial	38.3125	0.493380324
T2	C	2	medial	42.297	0.493380324
T2	C	2	medial	43.2165	0.493380324
T2	C	2	medial	47.201	0.493380324
T2	C	2	medial	47.5075	0.493380324
T2	C	2	marginal	38.3125	0.493380324
T2	C	2	marginal	42.6035	0.493380324
T2	C	2	marginal	34.941	0.493380324
T2	C	2	marginal	36.78	0.493380324
T2	D	3	medial	43.8295	0.493380324
T2	D	3	medial	45.362	0.493380324
T2	D	3	medial	40.458	0.493380324
T2	D	3	medial	46.588	0.493380324
T2	D	3	medial	41.684	0.493380324
T2	D	3	medial	38.619	0.493380324
T2	D	3	medial	37.6995	0.493380324
T2	D	3	marginal	35.8605	0.493380324
T2	D	3	marginal	32.1825	0.493380324
T2	D	3	marginal	33.4085	0.493380324
T2	D	3	marginal	26.6655	0.493380324
T3	A	3	medial	38.3125	0.404253555
T3	A	3	medial	41.3775	0.404253555
T3	A	3	medial	35.2475	0.404253555
T3	A	3	medial	34.328	0.404253555
T3	A	3	medial	35.2475	0.404253555
T3	A	3	medial	36.4735	0.404253555
T3	A	3	medial	37.393	0.404253555
T3	A	3	medial	32.489	0.404253555
T3	A	3	medial	43.2165	0.404253555
T3	A	3	medial	41.3775	0.404253555
T3	A	3	marginal	31.5695	0.404253555
T3	A	3	marginal	29.424	0.404253555
T3	A	3	marginal	24.8265	0.404253555
T3	A	3	marginal	32.489	0.404253555
T3	B	2	medial	32.489	0.404253555
T3	B	2	medial	30.037	0.404253555
T3	B	2	medial	30.65	0.404253555
T3	B	2	medial	30.9565	0.404253555
T3	B	2	medial	41.071	0.404253555
T3	B	2	medial	35.554	0.404253555
T3	B	2	medial	34.941	0.404253555
T3	B	2	medial	40.1515	0.404253555
T3	B	2	medial	35.8605	0.404253555
T3	B	2	medial	38.3125	0.404253555
T3	B	2	marginal	29.424	0.404253555
T3	B	2	marginal	25.746	0.404253555
T3	B	2	marginal	25.133	0.404253555
T3	B	2	marginal	29.1175	0.404253555
T3	B	3	medial	61.3	0.404253555
T3	B	3	medial	53.6375	0.404253555
T3	B	3	medial	53.331	0.404253555
T3	B	3	medial	52.718	0.404253555
T3	B	3	medial	67.43	0.404253555
T3	B	3	medial	49.04	0.404253555
T3	B	3	medial	50.5725	0.404253555
T3	B	3	medial	61.913	0.404253555
T3	B	3	medial	49.9595	0.404253555
T3	B	3	medial	54.2505	0.404253555
T3	B	3	marginal	33.715	0.404253555
T3	B	3	marginal	30.65	0.404253555
T3	B	3	marginal	30.65	0.404253555
T3	B	3	marginal	36.167	0.404253555
T3	C	2	medial	45.0555	0.404253555
T3	C	2	medial	50.5725	0.404253555
T3	C	2	medial	49.3465	0.404253555
T3	C	2	medial	40.7645	0.404253555
T3	C	2	medial	45.975	0.404253555
T3	C	2	medial	46.588	0.404253555
T3	C	2	medial	39.5385	0.404253555
T3	C	2	medial	41.9905	0.404253555
T3	C	2	medial	46.8945	0.404253555
T3	C	2	medial	43.2165	0.404253555
T3	C	2	marginal	35.554	0.404253555
T3	C	2	marginal	31.263	0.404253555
T3	C	2	marginal	30.9565	0.404253555
T3	C	2	marginal	34.941	0.404253555
T3	D	3	medial	43.523	0.404253555
T3	D	3	medial	53.944	0.404253555
T3	D	3	medial	39.845	0.404253555
T3	D	3	medial	47.814	0.404253555
T3	D	3	medial	41.684	0.404253555
T3	D	3	medial	41.684	0.404253555
T3	D	3	medial	48.427	0.404253555
T3	D	3	medial	44.136	0.404253555
T3	D	3	medial	47.814	0.404253555
T3	D	3	medial	54.557	0.404253555
T3	D	3	marginal	34.328	0.404253555
T3	D	3	marginal	35.554	0.404253555
T3	D	3	marginal	33.715	0.404253555
T3	D	3	marginal	39.232	0.404253555
T4	A	1	medial	34.6345	0.483831027
T4	A	1	medial	34.941	0.483831027
T4	A	1	medial	29.424	0.483831027
T4	A	1	medial	26.0525	0.483831027
T4	A	1	medial	36.78	0.483831027
T4	A	1	medial	36.4735	0.483831027
T4	A	1	medial	35.554	0.483831027
T4	A	1	medial	36.78	0.483831027
T4	A	1	medial	29.1175	0.483831027
T4	A	1	medial	32.1825	0.483831027
T4	A	1	marginal	30.037	0.483831027
T4	A	1	marginal	27.585	0.483831027
T4	A	1	marginal	24.2135	0.483831027
T4	A	1	marginal	33.715	0.483831027
T4	B	2	medial	38.9255	0.483831027
T4	B	2	medial	37.393	0.483831027
T4	B	2	medial	27.585	0.483831027
T4	B	2	medial	41.3775	0.483831027
T4	B	2	medial	27.8915	0.483831027
T4	B	2	medial	35.554	0.483831027
T4	B	2	medial	41.071	0.483831027
T4	B	2	medial	42.91	0.483831027
T4	B	2	medial	35.2475	0.483831027
T4	B	2	medial	37.0865	0.483831027
T4	B	2	marginal	33.4085	0.483831027
T4	B	2	marginal	36.167	0.483831027
T4	B	2	marginal	27.585	0.483831027
T4	B	2	marginal	32.1825	0.483831027
T4	B	3	medial	32.7955	0.483831027
T4	B	3	medial	36.4735	0.483831027
T4	B	3	medial	41.071	0.483831027
T4	B	3	medial	36.167	0.483831027
T4	B	3	medial	34.6345	0.483831027
T4	B	3	medial	38.9255	0.483831027
T4	B	3	medial	35.2475	0.483831027
T4	B	3	marginal	34.0215	0.483831027
T4	B	3	marginal	35.554	0.483831027
T4	B	3	marginal	26.0525	0.483831027
T4	B	3	marginal	33.102	0.483831027
T4	C	2	medial	45.6685	0.483831027
T4	C	2	medial	49.3465	0.483831027
T4	C	2	medial	45.975	0.483831027
T4	C	2	medial	49.3465	0.483831027
T4	C	2	medial	38.3125	0.483831027
T4	C	2	medial	36.78	0.483831027
T4	C	2	medial	37.0865	0.483831027
T4	C	2	medial	39.845	0.483831027
T4	C	2	medial	44.136	0.483831027
T4	C	2	medial	36.167	0.483831027
T4	C	2	marginal	30.9565	0.483831027
T4	C	2	marginal	28.811	0.483831027
T4	C	2	marginal	31.5695	0.483831027
T4	C	2	marginal	31.5695	0.483831027
T4	D	3	medial	36.78	0.483831027
T4	D	3	medial	35.8605	0.483831027
T4	D	3	medial	38.006	0.483831027
T4	D	3	medial	37.6995	0.483831027
T4	D	3	medial	43.2165	0.483831027
T4	D	3	medial	32.7955	0.483831027
T4	D	3	medial	40.1515	0.483831027
T4	D	3	medial	37.0865	0.483831027
T4	D	3	medial	35.8605	0.483831027
T4	D	3	medial	41.9905	0.483831027
T4	D	3	marginal	26.6655	0.483831027
T4	D	3	marginal	23.6005	0.483831027
T4	D	3	marginal	22.681	0.483831027
T4	D	3	marginal	22.068	0.483831027
T5	A	2	medial	47.201	0.684366255
T5	A	2	medial	43.523	0.684366255
T5	A	2	medial	42.297	0.684366255
T5	A	2	medial	39.5385	0.684366255
T5	A	2	medial	43.8295	0.684366255
T5	A	2	medial	45.6685	0.684366255
T5	A	2	medial	49.653	0.684366255
T5	A	2	medial	41.684	0.684366255
T5	A	2	medial	43.8295	0.684366255
T5	A	2	medial	53.0245	0.684366255
T5	A	2	marginal	28.198	0.684366255
T5	A	2	marginal	25.4395	0.684366255
T5	A	2	marginal	26.0525	0.684366255
T5	A	2	marginal	32.1825	0.684366255
T5	B	2	medial	44.4425	0.684366255
T5	B	2	medial	44.136	0.684366255
T5	B	2	medial	41.684	0.684366255
T5	B	2	medial	44.749	0.684366255
T5	B	2	medial	38.006	0.684366255
T5	B	2	medial	36.4735	0.684366255
T5	B	2	medial	37.0865	0.684366255
T5	B	2	medial	48.427	0.684366255
T5	B	2	medial	38.006	0.684366255
T5	B	2	medial	43.523	0.684366255
T5	B	2	marginal	35.2475	0.684366255
T5	B	2	marginal	29.7305	0.684366255
T5	B	2	marginal	36.167	0.684366255
T5	B	2	marginal	37.393	0.684366255
T5	B	3	medial	39.232	0.684366255
T5	B	3	medial	35.2475	0.684366255
T5	B	3	medial	34.941	0.684366255
T5	B	3	medial	35.2475	0.684366255
T5	B	3	medial	41.071	0.684366255
T5	B	3	medial	42.297	0.684366255
T5	B	3	medial	38.619	0.684366255
T5	B	3	medial	45.362	0.684366255
T5	B	3	medial	37.0865	0.684366255
T5	B	3	medial	38.9255	0.684366255
T5	B	3	marginal	28.198	0.684366255
T5	B	3	marginal	31.263	0.684366255
T5	B	3	marginal	29.424	0.684366255
T5	B	3	marginal	30.65	0.684366255
T5	C	1	medial	40.1515	0.684366255
T5	C	1	medial	39.845	0.684366255
T5	C	1	medial	36.4735	0.684366255
T5	C	1	medial	35.2475	0.684366255
T5	C	1	medial	41.3775	0.684366255
T5	C	1	medial	39.845	0.684366255
T5	C	1	medial	40.458	0.684366255
T5	C	1	medial	44.749	0.684366255
T5	C	1	medial	37.0865	0.684366255
T5	C	1	medial	40.7645	0.684366255
T5	C	1	marginal	26.0525	0.684366255
T5	C	1	marginal	31.876	0.684366255
T5	C	1	marginal	27.2785	0.684366255
T5	C	1	marginal	27.585	0.684366255
T5	C	3	medial	40.7645	0.684366255
T5	C	3	medial	40.458	0.684366255
T5	C	3	medial	41.684	0.684366255
